SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
-1,-1,1,5,3,15.8,2,3.2,12.5,2,2.4,206
-1,-1,1,4,7,21.6,1,1.4,22.9,3,5.5,909
-1,-1,1,16,15,7.0,2,4.9,20.0,2,5.0,1844
1,-1,1,9,4,2.6,0,0.6,1.9,2,2.5,7
-1,1,-1,-20,12,12.5,0,0.9,19.8,2,6.6,2776
-1,-1,-1,-8,10,8.3,3,3.2,4.4,2,2.0,2530
-1,-1,1,13,3,24.0,0,0.0,4.3,2,3.1,325
-1,-1,-1,-8,2,18.9,6,5.2,19.9,2,8.1,527
-1,1,1,23,6,20.9,0,3.1,34.0,3,2.0,2877
1,-1,1,11,4,20.0,2,2.3,2.2,2,2.0,1763
-1,-1,-1,-6,12,14.8,11,8.7,3.7,2,1.7,2041
-1,-1,-1,-21,3,1.9,0,2.6,22.0,2,3.8,371
-1,-1,-1,-3,11,7.3,1,1.8,16.9,2,3.9,1718
-1,-1,-1,-7,17,6.4,3,4.2,25.6,3,3.6,2767
-1,-1,-1,-18,4,1.8,7,8.9,7.3,2,2.0,960
1,-1,1,18,6,11.6,0,0.7,4.0,2,4.7,1031
-1,1,-1,-7,2,8.7,0,0.8,19.9,2,3.5,983
-1,1,1,13,4,10.0,1,1.4,21.4,2,6.2,2146
-1,-1,-1,-13,3,0.0,1,1.6,3.4,2,2.0,483
-1,1,-1,-7,12,15.5,1,2.8,21.0,2,4.5,1965
1,1,-1,-3,6,10.7,0,0.9,18.5,2,6.2,2083
1,-1,1,8,14,20.6,8,3.4,26.6,3,4.2,2193
1,-1,-1,-10,2,10.0,4,4.8,5.5,2,2.7,1277
-1,1,-1,-7,1,10.8,0,1.0,23.0,3,4.0,539
-1,-1,1,7,3,21.5,2,2.2,7.4,2,1.5,245
-1,-1,-1,-14,5,10.4,2,5.1,1.5,2,4.4,2866
-1,1,1,6,2,24.0,0,0.1,5.1,2,1.6,642
-1,1,-1,-17,7,15.6,0,0.4,12.8,2,3.2,1185
-1,1,1,8,9,18.8,3,3.4,19.6,2,1.2,787
1,-1,-1,-7,15,0.0,1,1.6,40.0,3,16.5,1440
-1,1,1,26,7,13.7,5,4.4,18.1,2,7.3,2593
-1,1,-1,-1,1,12.5,13,11.5,5.9,2,1.7,40
1,1,-1,-13,4,6.7,2,2.3,6.6,2,1.4,237
-1,-1,-1,-19,1,13.5,0,0.7,1.3,2,2.3,707
1,-1,1,26,4,16.6,8,7.4,23.8,3,6.0,169
-1,1,-1,-8,5,11.6,1,2.1,23.5,3,4.4,935
-1,-1,1,3,5,20.4,2,2.8,24.7,3,5.6,965
1,-1,1,22,7,12.6,1,1.2,3.5,2,0.3,1376
-1,-1,1,27,5,11.4,0,1.0,22.4,3,11.7,148
-1,-1,1,32,11,3.3,3,14.1,28.1,3,5.7,2174
-1,-1,-1,-25,6,5.4,3,5.4,11.0,2,1.9,907
-1,-1,-1,-7,4,18.6,4,3.6,14.7,2,3.0,918
1,1,1,2,3,10.0,0,1.3,24.3,3,4.7,2866
-1,1,1,5,6,16.4,9,7.4,4.8,2,2.4,1152
-1,-1,-1,-6,26,12.1,1,3.6,24.5,3,2.2,2803
1,-1,-1,-8,9,9.1,0,1.6,0.7,2,0.9,2005
-1,1,1,3,20,19.6,0,1.2,23.5,3,7.3,2386
-1,-1,1,1,4,8.0,1,3.1,9.3,2,2.4,285
-1,-1,1,1,4,11.6,2,4.8,12.8,2,1.3,43
-1,1,1,17,9,0.0,12,11.8,10.5,2,1.7,2148
-1,-1,-1,-3,11,19.3,6,4.3,25.2,3,5.0,2753
-1,1,-1,-8,13,15.0,2,1.8,4.0,2,2.1,2437
1,1,-1,-14,1,2.9,2,2.2,18.9,2,3.4,646
-1,-1,-1,-5,3,13.5,0,1.0,25.0,3,3.6,1429
1,1,-1,-16,10,13.9,0,1.0,26.1,3,4.8,2632
-1,-1,-1,-8,5,4.0,1,1.9,19.9,2,3.8,1054
-1,-1,1,2,5,12.9,0,0.7,2.3,2,2.0,1548
-1,-1,-1,-2,10,13.3,0,1.1,24.1,3,11.8,1688
-1,-1,-1,-15,21,13.8,8,7.2,3.9,2,2.3,2421
-1,-1,-1,-10,6,4.1,0,1.0,20.1,2,16.1,421
1,-1,-1,-9,6,12.3,0,0.6,8.8,2,2.8,785
1,1,1,13,6,18.0,8,5.7,4.6,2,2.4,377
-1,1,1,1,5,8.1,2,3.3,11.3,2,3.4,2724
-1,-1,1,36,6,9.8,2,2.5,6.1,2,2.1,2207
1,1,1,10,5,13.2,0,0.8,2.6,2,4.0,256
1,-1,-1,-27,5,16.0,0,1.2,4.5,2,1.2,2776
1,-1,1,5,2,16.4,0,0.8,19.5,2,8.4,576
-1,1,1,20,4,20.5,2,4.3,17.7,2,6.3,1222
1,1,1,4,4,21.4,5,3.5,4.5,2,6.3,2521
1,1,1,1,16,21.6,1,3.7,4.5,2,2.8,1567
1,-1,-1,-12,13,4.2,2,4.9,11.3,2,2.5,1768
-1,-1,1,11,16,2.1,16,13.9,4.2,2,1.1,2169
1,-1,-1,-11,11,20.1,0,1.0,22.0,3,7.6,1692
1,-1,-1,-11,5,8.4,0,0.7,1.2,2,0.4,2510
-1,1,-1,-11,6,18.8,7,5.4,18.3,2,6.0,76
-1,-1,-1,-20,10,23.7,1,2.2,10.2,2,1.8,1763
1,-1,1,11,10,3.6,0,0.9,21.4,2,7.7,2188
-1,-1,1,12,6,5.3,0,0.0,6.5,2,6.1,1915
1,1,-1,-11,12,11.9,0,0.9,26.2,3,6.3,2060
-1,1,1,19,8,5.2,12,10.2,12.7,2,2.8,1038
1,1,-1,-8,3,17.0,0,0.6,1.8,2,5.8,507
-1,-1,1,11,4,15.5,4,3.4,8.5,2,0.8,1222
-1,1,-1,-5,14,19.8,1,2.2,2.8,2,0.2,1468
-1,-1,1,5,3,10.5,1,1.5,14.9,2,1.9,243
1,1,1,28,6,24.0,0,0.0,1.9,2,2.2,1793
-1,-1,-1,-6,10,7.7,0,1.3,26.2,3,2.1,2286
-1,1,1,17,6,0.0,1,1.9,24.7,3,5.3,875
-1,-1,-1,-12,12,12.2,2,2.3,11.7,2,2.8,1755
-1,1,-1,-1,4,10.9,1,3.0,25.4,3,5.2,2845
-1,-1,1,6,1,10.2,1,1.5,4.8,2,1.8,207
1,1,-1,-16,1,21.8,1,2.8,4.2,2,0.0,696
1,1,1,4,9,20.8,0,0.8,7.7,2,1.3,3055
1,-1,1,3,30,8.0,0,1.0,19.4,2,5.7,2179
1,-1,-1,-3,2,18.4,0,1.2,0.4,2,0.7,1234
-1,1,1,15,7,7.8,0,0.9,24.7,3,3.4,2823
-1,-1,1,13,4,14.0,0,1.0,22.2,3,3.8,442
-1,1,1,11,1,13.8,0,0.9,24.1,3,6.0,291
1,-1,-1,-3,11,6.0,0,0.9,24.2,3,5.3,2753
-1,-1,1,13,2,17.6,0,1.1,1.3,2,5.6,654
1,-1,1,9,8,15.0,2,4.8,2.9,2,0.4,1935
1,1,-1,-17,3,14.6,0,1.0,16.7,2,5.6,510
1,-1,1,4,7,4.7,0,0.8,21.7,3,5.1,3160
-1,-1,-1,-10,9,6.5,4,4.4,5.1,2,0.9,1786
1,1,-1,-1,4,18.2,3,3.0,6.7,2,1.1,1031
-1,1,-1,-2,1,11.6,0,0.0,23.4,2,11.0,1143
-1,-1,-1,-25,1,5.1,0,1.0,20.2,2,11.0,310
-1,-1,-1,-3,1,16.0,0,1.1,24.0,3,6.2,302
-1,-1,-1,-13,4,14.3,0,0.7,24.9,3,4.9,2537
-1,-1,1,10,7,18.7,3,2.5,6.9,2,2.7,2681
-1,1,1,2,4,16.0,1,1.3,20.2,2,5.4,1874
-1,-1,-1,-2,4,11.5,4,3.9,6.9,2,2.4,1484
-1,-1,-1,-6,2,17.4,0,0.7,9.9,2,1.1,1256
-1,1,1,4,7,0.8,0,2.6,5.1,2,1.8,2028
-1,-1,1,4,1,16.7,1,1.3,24.9,3,5.6,572
-1,-1,1,7,10,17.3,8,7.6,5.6,2,1.8,1042
1,-1,1,25,1,24.0,1,0.8,5.2,2,2.1,543
-1,1,1,2,2,6.6,0,3.4,24.0,3,3.5,1346
1,1,1,8,3,15.6,2,4.8,6.1,2,2.6,1136
-1,1,-1,-6,5,6.5,0,1.5,26.1,3,4.5,831
1,-1,1,31,1,11.3,0,0.7,24.5,3,4.7,515
1,1,1,4,1,12.4,1,1.8,4.5,2,3.5,1005
-1,1,1,3,6,11.1,0,2.5,24.0,3,5.5,2734
-1,-1,-1,-11,9,8.1,1,7.0,7.9,2,4.0,1980
-1,-1,1,13,2,13.0,0,2.2,25.1,3,2.6,618
-1,1,1,3,1,18.0,0,0.9,25.3,3,8.3,614
-1,-1,1,9,9,22.8,0,1.1,8.6,2,4.7,1123
-1,1,-1,-6,4,12.0,0,0.7,5.2,2,4.0,1925
1,1,-1,-8,3,16.0,8,6.8,21.1,2,6.1,303
1,-1,-1,-16,1,12.3,0,0.5,5.6,2,1.5,452
1,1,-1,-14,20,3.0,4,5.0,11.3,2,3.1,2631
-1,-1,1,7,6,16.1,1,2.0,2.2,2,1.1,2009
1,-1,-1,-3,7,19.5,2,1.9,10.9,2,4.1,939
1,1,1,6,6,18.5,7,6.3,1.4,2,3.8,1872
-1,-1,1,3,2,7.7,1,4.0,7.2,2,1.6,440
1,1,-1,-20,5,20.0,0,0.8,2.1,2,2.3,1129
1,1,1,6,2,15.6,0,1.0,2.1,2,2.7,522
-1,1,-1,-9,8,18.6,0,0.7,24.7,3,5.2,1550
1,-1,-1,-5,3,12.0,0,0.8,1.8,2,2.0,870
-1,-1,1,5,14,14.0,2,2.3,12.9,2,4.8,1735
-1,-1,1,4,6,6.7,0,0.0,4.2,2,2.6,1308
-1,1,-1,-11,3,2.6,0,0.9,17.2,2,5.4,907
1,1,1,10,8,9.6,0,0.9,4.0,2,2.4,147
-1,-1,1,6,4,13.0,0,1.2,2.7,2,0.4,796
-1,1,-1,-17,10,16.6,4,3.1,2.4,2,1.9,1478
-1,-1,1,27,8,15.2,0,0.7,17.7,2,5.5,2516
-1,-1,-1,-2,4,15.0,0,1.1,3.4,2,0.2,1713
1,-1,-1,-10,5,11.4,1,2.7,16.7,2,1.5,1815
-1,-1,1,8,7,10.0,1,3.9,5.4,2,2.3,2034
1,-1,1,15,1,16.2,0,0.9,5.5,2,2.6,682
-1,1,-1,-7,2,16.5,0,0.9,25.2,3,7.2,820
1,-1,1,25,1,24.0,1,0.6,1.1,2,1.6,305
-1,-1,1,12,6,13.3,0,0.0,29.6,2,10.2,2149
-1,-1,1,6,2,8.5,6,5.2,7.8,2,2.3,1104
1,1,1,6,2,12.8,0,1.0,22.6,3,4.3,112
-1,-1,-1,-23,13,6.6,3,6.4,13.0,2,1.9,1912
1,-1,1,42,8,9.7,11,9.2,24.7,3,2.2,1770
1,-1,-1,-11,4,13.2,13,11.2,21.2,2,4.5,434
1,1,1,23,7,18.0,0,0.6,3.9,2,3.0,1865
-1,1,1,5,4,1.7,0,0.8,13.2,2,4.2,1251
1,1,1,8,3,11.5,0,0.8,25.0,3,5.1,1587
-1,1,-1,-19,6,10.1,0,2.3,4.9,2,1.3,2468
1,-1,1,10,10,14.9,0,0.4,3.3,2,2.1,2518
-1,-1,-1,-3,5,21.7,0,1.3,25.3,3,10.7,1763
-1,1,-1,-2,1,10.8,2,2.4,1.9,2,2.7,615
-1,-1,1,8,3,10.9,2,4.7,8.0,2,2.2,323
1,1,-1,-13,2,12.5,2,4.0,6.8,2,3.1,482
1,-1,1,16,2,15.0,2,1.9,10.8,2,3.0,1038
1,-1,1,6,3,19.1,0,1.2,3.2,2,3.8,293
1,1,1,2,2,17.0,2,2.8,23.6,3,4.8,211
-1,-1,-1,-3,1,9.9,2,2.5,19.9,2,5.9,644
1,-1,1,23,8,8.3,0,0.8,3.4,2,1.6,1755
1,1,1,9,18,14.3,3,2.9,3.5,2,2.1,1608
-1,1,-1,-25,4,13.2,0,3.4,7.1,2,3.4,841
1,1,-1,-4,3,11.7,3,5.8,1.9,2,3.3,478
1,-1,1,14,3,21.5,1,1.9,26.7,3,5.5,35
1,1,-1,-16,3,18.8,0,0.6,3.8,2,5.6,421
1,-1,1,9,13,7.8,19,15.9,3.6,2,2.3,2381
1,1,1,3,9,11.3,1,7.8,17.2,2,3.3,2804
1,1,-1,-21,7,12.3,3,5.4,3.3,2,2.7,1730
-1,-1,-1,-8,3,9.9,0,0.9,22.7,3,11.0,1457
1,-1,-1,-8,1,20.4,1,0.4,4.6,2,7.0,646
-1,-1,1,28,3,15.4,4,6.1,2.4,2,2.4,1367
1,1,1,9,12,16.5,10,6.8,3.7,2,2.5,1769
1,1,-1,-7,7,13.5,10,9.1,8.9,2,2.8,793
1,1,-1,-25,2,14.5,12,8.8,11.4,2,4.3,547
-1,-1,1,10,4,0.0,11,9.2,22.2,2,4.4,2
1,-1,-1,-17,12,10.0,2,6.5,3.7,2,0.4,2617
-1,-1,-1,-8,15,10.7,0,0.8,25.1,3,6.1,2335
-1,1,1,4,7,11.6,1,4.3,6.3,2,2.3,811
-1,1,1,7,8,13.2,10,11.0,11.2,2,1.6,2569
1,1,1,4,12,24.0,0,1.3,2.2,2,2.3,2425
-1,-1,-1,-10,4,12.0,0,0.8,22.6,3,8.7,1734
-1,-1,1,6,1,16.0,2,3.6,15.6,2,3.9,624
-1,1,-1,-19,10,13.4,0,1.0,24.1,3,4.0,1758
1,-1,1,17,12,14.7,0,1.0,16.5,2,5.8,1701
-1,-1,-1,-6,10,2.7,7,8.0,22.2,2,3.4,1509
-1,-1,-1,-18,2,20.9,0,0.7,3.8,2,2.4,393
-1,-1,1,11,3,24.0,0,0.9,1.9,2,0.4,109
-1,-1,-1,-9,2,9.7,1,3.3,2.4,2,1.8,484
1,-1,-1,-7,9,19.6,0,1.0,24.7,3,3.8,2283
1,1,-1,-16,13,17.6,6,6.1,4.1,2,4.2,1549
1,-1,-1,-4,11,3.8,11,11.3,12.6,2,1.8,3031
-1,-1,-1,-13,8,18.6,4,4.4,3.5,2,1.6,2465
1,-1,1,4,1,9.2,0,1.2,16.0,2,4.8,658
-1,1,1,2,5,8.3,0,2.8,3.6,2,1.2,873
-1,-1,1,3,9,5.7,2,4.4,6.1,2,0.0,2566
-1,1,-1,-4,2,0.0,9,12.5,20.6,2,3.0,2
1,1,1,5,13,11.0,4,5.7,7.3,2,2.5,2867
1,1,-1,-7,10,17.4,7,8.2,1.8,2,0.5,2493
-1,1,1,12,10,0.0,0,1.0,26.0,3,4.5,831
1,1,1,4,8,24.0,0,0.1,0.5,2,0.8,2606
-1,-1,1,5,10,2.0,0,0.7,27.2,3,5.0,2207
-1,1,1,1,5,18.9,4,5.1,25.8,3,4.0,758
1,1,1,6,3,0.0,4,4.4,16.8,2,4.0,293
-1,1,1,23,12,9.1,0,0.9,19.4,2,6.8,1686
1,1,1,9,2,6.3,1,3.2,1.5,2,2.3,446
1,-1,-1,-4,5,21.8,1,2.7,4.1,2,2.2,966
-1,1,1,5,1,9.0,0,0.8,22.8,3,5.0,377
-1,1,-1,-6,7,12.8,0,0.8,23.4,3,14.2,2011
-1,1,-1,-5,5,17.0,7,6.7,15.6,2,2.9,1225
1,-1,-1,-8,1,18.9,4,4.0,18.2,2,2.9,195
1,1,-1,-9,7,24.0,0,0.1,2.1,2,0.0,2671
-1,-1,1,5,6,4.5,0,0.7,24.5,3,3.7,2554
-1,1,-1,-5,17,0.4,0,1.5,23.1,3,3.2,2230
-1,1,-1,-13,7,23.8,0,2.3,0.7,2,2.1,2144
1,1,1,12,6,17.3,0,2.3,25.2,3,11.8,2053
-1,1,-1,-22,3,8.5,3,3.0,14.0,2,7.6,929
-1,-1,-1,-8,14,14.2,4,5.2,25.1,3,10.4,2462
1,-1,1,39,7,16.2,0,1.0,21.8,2,9.7,226
1,1,-1,-25,9,0.0,1,3.4,4.3,2,4.4,2178
1,1,-1,-7,7,21.2,0,0.7,3.6,2,27.1,2644
1,-1,-1,-5,3,23.0,1,1.3,5.1,2,2.7,310
-1,-1,1,5,3,2.2,2,2.4,9.5,2,2.1,499
1,1,1,6,4,19.6,0,1.0,23.0,3,6.8,339
-1,-1,1,9,8,9.0,0,1.0,10.4,2,6.8,2227
-1,-1,-1,-4,6,11.9,0,0.8,24.4,3,4.9,2070
-1,1,-1,-17,12,23.3,0,0.6,15.0,2,4.0,2023
1,1,1,24,1,7.0,1,1.6,21.7,2,4.3,65
1,1,-1,-2,3,14.3,0,0.0,0.4,2,1.8,293
-1,1,1,3,11,19.2,0,1.1,25.8,3,4.5,2624
1,-1,1,9,9,20.1,1,1.4,10.6,2,4.3,1041
1,-1,-1,-9,3,16.8,1,2.9,4.5,2,1.2,1279
1,1,-1,-1,11,18.1,6,6.1,24.6,3,6.2,2470
1,1,-1,-12,3,16.0,0,0.8,4.2,2,3.2,1325
1,1,1,9,5,24.0,0,0.8,3.7,2,4.8,2030
1,-1,1,36,1,6.0,2,2.2,5.6,2,3.3,571
-1,1,1,18,14,10.0,1,4.7,18.2,2,4.7,2755
-1,-1,-1,-12,7,13.5,0,0.8,22.6,3,5.6,1489
1,-1,-1,-2,2,18.3,0,1.0,23.7,3,10.8,120
1,-1,1,3,4,18.2,4,4.3,20.0,2,5.2,237
1,-1,1,2,9,4.0,0,0.8,24.7,3,6.8,2226
1,-1,1,1,17,11.0,0,1.8,3.6,2,0.3,2409
-1,-1,-1,-3,8,13.1,2,3.1,7.8,2,2.3,808
-1,-1,-1,-15,2,18.0,1,1.3,6.8,2,0.7,337
1,1,-1,-12,13,17.7,0,1.0,4.2,2,0.5,2683
1,1,-1,-2,1,16.2,3,4.1,20.6,2,5.4,710
-1,-1,1,5,9,22.3,2,2.5,3.5,2,3.6,2790
1,1,1,5,1,12.7,0,0.9,23.9,3,2.6,469
-1,1,-1,-20,9,8.7,2,4.3,10.5,2,2.4,1886
1,-1,-1,-11,5,10.8,2,2.1,4.0,2,4.9,975
1,1,-1,-8,13,16.0,9,7.6,27.0,3,6.6,1706
1,1,-1,-8,11,7.2,0,0.9,14.4,2,8.0,1719
-1,1,-1,-8,3,12.6,1,2.8,19.9,2,4.3,490
-1,-1,-1,-3,9,5.2,3,5.2,12.3,2,2.4,1519
-1,1,1,3,9,4.9,0,0.8,25.1,3,14.0,2332
-1,-1,-1,-6,1,9.9,0,1.8,21.1,2,4.3,1042
1,-1,1,25,1,3.7,0,0.8,26.2,3,6.9,688
1,1,-1,-6,9,16.7,5,7.0,5.9,2,1.6,1508
1,1,-1,-36,13,15.8,2,3.5,25.3,3,5.3,1725
-1,-1,-1,-5,12,13.6,3,3.1,2.6,2,2.5,2333
1,1,-1,-7,1,5.5,2,2.9,4.0,2,6.0,86
-1,1,-1,-9,2,18.0,0,0.6,3.0,2,1.6,641
-1,1,-1,-10,3,11.0,2,2.1,10.3,2,3.3,2677
-1,-1,1,27,3,6.2,0,4.0,1.2,2,2.4,2224
1,-1,1,7,9,4.0,0,0.7,25.2,3,4.8,2813
-1,-1,1,15,17,15.8,8,7.4,18.6,2,4.6,1558
-1,-1,-1,-23,7,6.8,4,5.0,26.4,3,3.7,1606
-1,-1,1,10,3,19.7,7,5.2,2.6,2,1.6,990
1,-1,1,21,3,7.0,2,5.6,4.1,2,0.0,1386
1,1,1,3,12,0.0,1,1.4,5.6,2,1.7,2175
-1,-1,1,8,12,16.1,8,7.9,13.0,2,2.4,2796
-1,1,1,12,1,14.7,1,2.3,24.5,3,7.2,107
1,-1,1,5,10,21.4,3,3.7,4.1,2,4.4,2420
1,-1,1,5,2,11.4,0,0.7,23.1,3,7.5,942
1,-1,1,7,20,14.0,0,1.0,19.7,2,4.5,1545
1,-1,-1,-16,3,18.0,0,0.9,25.4,3,7.3,1065
-1,-1,1,8,7,7.9,1,2.8,5.8,2,2.5,2457
-1,1,-1,-12,7,23.4,0,0.7,22.3,3,6.4,2423
1,-1,-1,-4,4,4.2,0,0.8,2.5,2,5.5,1487
1,-1,-1,-1,4,23.4,0,1.2,13.3,2,4.7,1097
1,-1,-1,-9,8,7.2,3,4.4,15.3,2,2.5,1423
1,-1,-1,-4,2,24.0,0,0.0,0.9,2,3.4,1302
1,-1,-1,-11,6,21.3,0,1.0,23.0,3,13.4,1275
-1,1,1,8,3,19.0,5,5.6,27.1,3,8.3,1134
1,-1,1,16,3,17.0,2,2.2,5.6,2,1.2,296
-1,1,-1,-9,6,15.0,0,1.1,23.2,3,18.1,1702
-1,-1,1,3,1,17.2,0,1.1,23.9,3,4.5,645
-1,1,1,7,3,7.2,7,5.5,19.8,2,5.6,1271
-1,-1,1,7,1,21.6,1,2.4,7.5,2,4.8,390
-1,-1,-1,-7,10,3.5,0,1.2,21.1,2,5.3,2065
-1,1,1,3,13,9.5,0,0.5,22.3,3,8.0,2292
-1,1,-1,-22,2,16.6,0,0.7,22.8,3,4.1,620
-1,-1,1,20,8,12.1,3,3.7,7.5,2,1.7,2380
-1,1,-1,-26,2,12.0,0,1.3,3.3,2,3.5,1506
-1,1,1,18,3,16.8,6,6.8,0.9,2,3.4,1178
1,1,1,2,9,0.0,1,2.1,3.6,2,1.4,847
1,1,1,7,4,5.5,0,0.7,0.9,2,2.5,473
1,1,-1,-17,5,8.6,0,2.1,11.2,2,3.9,318
-1,-1,1,4,5,0.0,5,3.6,12.6,2,3.4,1
-1,1,-1,-9,15,17.0,2,2.6,8.2,2,0.8,2263
1,1,-1,-9,1,23.0,0,1.7,2.0,2,2.4,1424
1,1,1,8,2,12.7,1,5.0,11.2,2,3.3,526
-1,1,1,2,2,12.1,4,4.8,16.0,2,4.9,572
-1,-1,1,3,3,8.0,2,2.2,2.9,2,3.3,1927
-1,-1,1,7,1,12.7,12,9.5,19.5,2,6.4,36
1,1,1,5,2,21.8,1,2.5,25.2,3,5.6,557
1,-1,1,10,3,11.1,1,4.5,8.6,2,1.5,357
1,1,-1,-2,13,10.1,0,0.8,24.6,3,7.7,1861
1,-1,1,11,7,4.4,0,0.5,1.3,2,1.0,730
1,1,1,2,1,12.4,0,2.4,22.3,3,4.3,99
-1,1,1,4,16,12.6,2,2.2,25.5,3,4.9,3141
-1,-1,-1,-4,9,0.0,3,3.1,30.1,3,2.5,720
-1,1,1,10,1,15.6,0,1.0,23.6,3,2.4,617
1,-1,-1,-14,1,17.0,0,0.9,22.0,2,8.3,505
1,1,1,11,2,3.7,3,5.8,6.9,2,2.4,299
-1,1,-1,-3,1,17.0,0,1.0,22.1,3,5.5,581
1,1,1,10,8,13.3,0,0.9,14.4,2,4.0,2121
-1,-1,1,6,6,11.3,0,0.8,1.7,2,0.0,1689
1,1,1,5,1,18.0,2,2.5,0.6,2,1.9,607
-1,1,1,13,4,10.9,3,5.0,11.6,2,3.8,1344
-1,1,-1,-15,1,13.5,1,2.2,7.9,2,1.6,708
1,1,1,3,4,18.7,0,0.7,3.9,2,4.4,1173
-1,-1,1,11,3,16.5,0,0.6,24.5,3,5.9,148
1,1,1,13,18,0.0,4,3.6,6.0,2,0.6,1441
1,-1,-1,-38,7,18.9,0,0.8,3.4,2,2.9,754
-1,-1,1,27,3,15.8,0,0.7,1.9,2,2.9,1040
1,-1,1,3,1,14.7,1,1.8,19.3,2,2.8,74
-1,-1,1,20,12,7.8,0,0.0,2.5,2,1.2,2368
-1,-1,1,11,5,5.8,0,1.7,6.1,2,2.3,1101
-1,1,1,9,14,19.7,0,0.9,25.2,3,4.6,1566
-1,-1,1,30,3,10.9,0,0.8,13.0,2,4.0,434
1,-1,-1,-12,5,1.2,3,2.6,8.3,2,2.4,1521
1,1,1,10,10,13.0,0,0.8,5.1,2,4.7,1790
1,-1,1,7,3,9.5,0,1.5,3.6,2,1.4,193
-1,1,1,7,18,7.6,0,0.7,24.2,3,6.3,2335
1,1,-1,-13,7,5.7,0,1.2,24.6,3,7.0,2724
-1,-1,-1,-20,7,0.0,0,0.4,18.9,2,4.4,720
-1,1,-1,-31,2,18.8,5,3.8,13.7,2,4.9,421
-1,-1,-1,-18,6,10.7,0,1.2,22.6,3,16.2,1761
1,1,-1,-5,1,11.1,3,3.5,19.8,2,3.5,561
1,1,-1,-34,2,9.7,1,2.3,16.9,2,4.0,1338
-1,-1,1,14,17,20.5,2,2.4,29.7,3,4.4,1790
-1,1,-1,-17,8,5.2,2,2.3,5.9,2,2.1,294
-1,-1,1,8,2,0.0,3,2.5,38.8,3,1.8,0
1,-1,-1,-14,4,13.2,1,1.4,3.0,2,5.3,1145
-1,1,-1,-4,5,11.7,0,0.8,23.2,3,2.7,204
-1,-1,1,1,3,15.0,11,9.3,13.6,2,3.6,2701
1,1,1,12,1,13.6,2,4.0,15.9,2,4.1,662
1,1,1,25,9,18.7,4,4.4,24.0,3,6.8,1906
1,-1,1,4,2,9.3,2,2.5,5.5,2,1.5,344
1,-1,1,10,5,9.0,1,1.2,15.3,2,3.6,1906
-1,1,-1,-8,4,15.5,1,1.7,2.2,2,1.3,1046
1,1,-1,-16,16,10.7,0,1.5,22.7,3,13.2,1577
1,1,1,7,5,0.0,1,1.6,6.0,2,2.6,723
-1,1,-1,-11,7,19.7,0,0.9,21.5,2,3.8,1468
-1,-1,1,14,7,12.6,1,2.6,20.8,2,4.6,2494
-1,-1,1,5,8,13.0,3,5.0,5.1,2,0.8,50
1,1,1,5,2,8.2,0,0.5,3.9,2,2.7,1528
1,-1,1,5,9,15.8,6,9.0,24.8,3,6.8,1855
-1,-1,1,20,10,19.0,0,0.8,25.0,3,8.3,1893
-1,-1,-1,-18,3,20.3,0,0.0,2.5,2,3.3,2421
1,-1,1,6,1,12.0,2,2.8,0.8,2,1.4,490
-1,-1,-1,-2,1,12.4,0,1.0,22.1,3,4.5,213
1,1,-1,-30,3,12.7,1,2.0,5.7,2,2.0,960
1,1,-1,-12,2,13.1,1,2.2,10.3,2,3.3,518
1,-1,1,9,15,14.7,9,9.2,13.6,2,1.4,1471
-1,-1,-1,-27,5,22.6,0,2.7,2.0,2,2.2,2794
-1,-1,-1,-12,20,19.7,5,4.4,5.8,2,1.1,1542
1,1,-1,-6,6,0.1,0,1.7,21.8,2,3.8,1507
1,-1,-1,-9,8,10.1,11,9.0,16.6,2,5.7,780
-1,-1,-1,-1,6,11.8,12,10.8,23.9,3,6.0,947
-1,-1,1,23,21,18.4,2,5.1,15.3,2,1.9,1604
-1,1,-1,-35,13,13.6,0,1.1,24.5,3,5.3,2426
-1,-1,1,8,8,13.2,0,0.6,23.3,3,3.6,2702
-1,1,-1,-39,6,14.3,5,5.4,7.1,2,1.8,1983
-1,1,-1,-11,15,15.7,0,0.8,25.2,3,3.7,2734
-1,-1,1,8,5,15.8,1,2.3,27.4,3,5.9,2519
-1,1,1,5,4,4.0,2,2.9,3.2,2,4.2,383
1,-1,-1,-22,6,2.9,0,0.8,23.6,3,4.3,2139
-1,1,-1,-1,7,2.0,1,1.5,15.4,2,3.7,2138
1,-1,1,18,6,0.9,2,2.4,12.8,2,2.4,2833
1,1,1,3,9,7.8,2,3.3,11.9,2,4.6,1469
1,1,1,17,6,13.0,14,10.8,11.8,2,1.7,2009
-1,-1,-1,-27,3,14.8,1,1.8,17.6,2,4.3,1050
1,-1,-1,-7,9,14.3,10,9.3,20.9,2,3.5,1919
1,-1,1,10,3,7.7,0,0.7,22.1,3,3.4,1154
1,1,-1,-11,1,10.8,0,0.8,24.2,3,12.5,1213
-1,-1,-1,-4,3,17.3,0,1.1,18.3,2,9.4,1009
1,1,-1,-5,1,4.4,0,0.7,24.5,3,5.7,1381
1,-1,-1,-5,1,13.0,0,1.2,2.5,2,4.3,288
