SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
1,1,-1,-31,3,5.2,16,11.9,4.2,2,0.6,424
0,-1,1,3,15,6.4,21,17.5,20.3,2,5.5,2207
1,1,1,14,4,19.0,0,0.0,17.4,2,8.2,524
1,1,1,17,1,13.9,1,2.2,19.4,2,4.5,572
0,-1,-1,-26,3,13.1,1,4.1,4.6,2,2.1,614
1,1,-1,-9,1,0.0,6,5.1,3.4,2,2.3,1
0,-1,-1,-28,15,12.9,8,8.7,24.6,3,5.4,1708
0,-1,-1,-8,8,12.8,4,3.1,9.4,2,3.9,1948
0,1,1,13,10,9.7,12,12.5,24.3,3,4.4,1691
0,-1,-1,-20,3,9.3,2,1.8,6.5,2,2.2,248
0,1,1,18,3,18.4,6,5.6,24.3,3,9.0,952
1,-1,1,8,1,12.2,1,0.8,16.7,2,8.7,1245
1,-1,1,14,2,13.3,0,1.0,24.3,3,10.1,281
0,-1,1,9,16,21.0,2,1.9,5.7,2,2.9,2390
0,1,-1,-3,11,13.7,0,1.0,24.0,3,4.9,1709
0,-1,1,18,7,17.0,8,6.8,23.9,3,2.7,2652
1,-1,1,5,5,15.4,0,1.1,23.8,3,5.4,2681
0,1,1,5,9,17.2,0,0.9,24.1,3,4.4,1757
1,-1,1,7,10,20.4,5,3.5,1.9,2,3.0,2007
1,-1,1,10,3,0.0,0,0.8,19.6,2,5.2,543
1,1,-1,-5,5,20.6,1,1.8,4.0,2,2.3,1081
1,1,-1,-8,8,15.8,0,0.0,5.1,2,4.8,772
0,-1,1,12,10,15.4,11,8.0,25.5,3,1.8,1735
1,1,1,4,13,14.6,0,0.8,22.3,3,3.3,2528
0,-1,1,9,6,6.8,4,5.6,6.4,2,2.4,1016
0,1,-1,-20,6,11.2,0,1.2,22.8,3,8.9,791
0,1,1,3,16,11.1,21,12.0,4.6,2,1.4,2218
1,-1,-1,-2,7,9.0,1,2.5,5.9,2,2.5,879
1,1,1,14,16,6.0,25,18.1,20.7,2,2.6,2201
0,-1,1,4,8,5.3,0,1.0,22.2,3,4.6,1514
1,1,1,5,10,14.8,10,9.8,14.0,2,3.7,1580
1,-1,1,5,9,9.1,0,0.6,4.8,2,2.5,1878
0,-1,-1,-4,4,11.2,1,1.9,10.0,2,2.3,1237
0,-1,1,15,1,19.2,4,4.7,12.1,2,3.5,79
0,1,-1,-7,4,17.4,8,6.2,24.0,3,7.6,1528
0,-1,1,8,26,4.0,1,1.4,18.2,2,4.5,2476
1,1,-1,-37,3,14.9,2,3.0,6.8,2,2.9,1363
0,1,-1,-25,4,6.9,0,0.8,18.9,2,3.9,93
0,1,-1,-11,13,19.2,0,0.8,24.8,3,3.2,2002
0,-1,-1,-8,4,3.7,2,4.4,4.2,2,0.8,158
0,1,1,12,2,17.6,8,8.7,10.6,2,2.5,398
0,-1,-1,-11,3,12.3,0,0.9,23.8,3,7.9,188
1,1,-1,-11,10,10.5,1,1.9,8.3,2,2.1,956
1,-1,-1,-12,12,4.1,1,1.9,11.8,2,5.5,2322
1,-1,-1,-5,8,6.7,3,6.7,6.3,2,2.6,867
0,-1,-1,-9,11,18.6,4,4.2,2.8,2,2.7,2679
0,-1,1,5,3,14.3,2,2.0,5.9,2,1.3,1053
1,-1,1,4,7,17.0,1,1.4,10.0,2,3.8,995
1,1,-1,-19,11,10.6,2,2.4,20.9,2,4.2,2498
0,1,1,11,8,16.1,1,1.3,8.4,2,2.5,2692
1,-1,1,5,6,12.6,0,0.9,24.0,3,7.8,297
1,1,1,3,13,9.0,0,1.2,15.4,2,8.1,2658
0,-1,1,8,10,11.5,1,1.5,5.2,2,1.8,2135
1,-1,1,12,18,12.4,0,0.7,24.5,3,7.8,1765
1,1,-1,-6,3,15.0,10,9.5,17.2,2,3.9,495
0,1,-1,-4,2,18.8,1,2.1,7.7,2,1.9,691
1,-1,1,23,1,10.3,4,8.2,12.0,2,3.9,97
0,1,-1,-4,5,2.0,0,0.7,25.4,3,5.9,7
0,-1,1,11,12,5.3,5,4.0,17.5,2,6.0,1652
0,-1,1,32,6,12.0,1,2.0,23.3,3,5.9,2050
0,1,1,4,19,6.3,1,7.2,16.4,2,5.9,2172
0,-1,1,10,9,11.1,0,1.0,22.6,3,10.2,2121
1,-1,1,39,3,18.3,0,0.5,1.6,2,2.1,574
1,-1,1,2,6,11.6,0,0.8,20.1,2,6.0,1146
1,1,1,9,1,16.7,0,1.3,24.6,3,14.2,311
0,1,-1,-4,5,7.7,0,0.7,24.8,3,4.1,933
0,1,1,1,6,10.9,0,0.7,11.9,2,4.5,2541
0,-1,1,8,6,18.0,0,0.9,22.1,3,4.5,2383
0,1,-1,-8,1,9.7,0,0.8,22.3,3,5.5,91
0,1,-1,-5,1,7.9,0,0.6,22.6,3,3.1,2864
0,1,-1,-37,6,13.9,0,0.8,19.0,2,5.2,1520
1,1,-1,-9,10,15.0,2,3.9,20.7,2,4.7,2473
0,1,-1,-5,6,21.3,0,1.2,23.8,3,9.2,929
1,-1,-1,-7,2,8.0,0,0.9,22.7,3,2.8,532
1,1,1,4,2,16.6,2,2.6,6.8,2,1.5,446
1,-1,-1,-6,3,11.0,1,2.0,19.2,2,3.1,2581
0,-1,-1,-22,10,19.4,3,4.1,18.7,2,5.3,2785
1,1,-1,-11,6,17.7,0,0.7,2.5,2,2.7,1787
0,-1,-1,-2,8,9.0,17,15.5,4.2,2,3.8,1087
1,1,-1,-27,1,20.3,6,3.7,1.8,2,22.7,660
0,-1,-1,-14,2,10.1,2,3.0,2.1,2,1.7,63
1,1,-1,-1,8,14.9,10,9.1,10.8,2,3.9,2232
0,1,-1,-2,3,12.0,0,0.9,22.8,2,2.2,342
0,-1,-1,-14,9,3.0,7,12.7,8.0,2,4.3,1867
0,-1,-1,-5,20,10.6,3,5.7,20.4,2,4.2,2199
0,-1,1,4,3,16.6,0,1.1,23.4,3,4.4,314
1,-1,-1,-5,13,5.2,19,17.1,3.0,2,3.5,1460
0,1,1,11,5,7.0,0,0.9,24.3,3,2.5,2836
0,1,-1,-14,10,0.0,3,3.2,8.0,2,1.9,2453
1,-1,-1,-6,6,13.0,0,0.8,4.9,2,1.9,2419
0,-1,-1,-3,4,9.4,0,0.8,25.1,3,3.8,2521
1,-1,1,1,11,13.7,0,0.7,14.5,2,4.7,2058
1,1,-1,-5,13,12.1,4,2.7,3.7,2,1.6,1662
1,-1,-1,-6,4,13.8,1,1.4,7.1,2,3.1,219
0,-1,1,15,2,0.6,0,1.6,20.1,2,1.7,724
0,1,-1,-26,9,8.9,1,2.7,3.4,2,1.9,1806
0,-1,1,7,11,5.2,1,3.1,24.0,3,3.7,2783
1,-1,-1,-18,2,24.0,0,0.0,2.7,2,4.0,187
0,1,-1,-7,3,24.0,0,1.1,1.7,2,2.0,385
0,-1,1,27,3,10.0,1,1.7,7.8,2,1.1,2762
0,1,-1,-21,4,11.5,0,0.8,25.4,3,3.1,2020
0,1,-1,-2,1,18.1,0,1.1,26.1,3,1.9,465
0,1,1,8,1,15.3,2,3.6,2.9,2,3.3,575
1,-1,1,28,10,6.6,0,1.0,19.8,2,5.5,882
0,-1,-1,-7,5,10.7,0,0.9,20.1,2,9.1,64
0,-1,1,5,2,7.4,1,3.7,3.1,2,1.1,654
1,1,-1,-6,2,21.1,1,1.3,21.9,2,4.7,603
0,1,-1,-40,2,8.8,0,0.7,15.7,2,4.2,541
1,-1,-1,-9,2,17.1,8,6.4,7.0,2,2.7,2740
0,-1,1,6,4,16.5,1,1.9,5.6,2,3.0,380
1,1,-1,-4,4,10.0,0,0.7,4.3,2,4.5,1147
1,-1,-1,-12,2,21.0,3,3.6,24.6,3,5.8,268
0,-1,-1,-5,3,19.0,0,0.9,24.7,3,9.0,568
0,-1,-1,-24,7,0.0,0,0.7,24.9,3,2.8,1445
1,1,-1,-17,6,15.9,8,8.4,24.8,3,5.9,820
1,1,-1,-16,1,2.6,5,4.5,21.1,2,4.3,448
1,1,1,3,5,14.0,3,3.1,14.2,2,5.5,2250
0,1,-1,-10,18,20.0,4,4.0,3.7,2,1.6,2198
1,-1,-1,-6,2,0.0,0,0.8,1.1,2,1.7,1442
1,-1,-1,-9,12,12.7,13,10.4,2.6,2,2.3,2447
0,1,-1,-12,4,6.4,0,0.8,2.6,2,0.7,808
1,-1,-1,-19,15,11.7,9,6.6,7.2,2,1.8,2280
0,-1,-1,-4,19,3.5,24,20.5,23.9,3,6.3,2934
0,1,1,6,11,11.0,6,5.3,17.3,2,5.0,2074
0,-1,-1,-2,3,21.1,3,2.9,12.2,2,3.5,497
0,-1,1,9,7,17.0,0,1.0,5.1,2,2.6,66
0,-1,-1,-6,1,16.1,0,1.3,19.5,2,6.4,622
1,1,1,15,6,19.6,0,0.8,22.4,3,6.2,2003
1,-1,-1,-27,8,12.0,0,0.9,5.9,2,1.1,2384
0,1,-1,-3,1,14.0,0,0.8,11.8,2,4.5,1126
0,-1,1,4,2,12.8,0,0.9,20.0,2,5.9,145
0,-1,-1,-4,3,14.7,3,3.6,22.1,2,4.5,1145
1,-1,1,13,3,14.6,0,0.7,26.7,3,6.0,1333
1,-1,-1,-4,5,14.0,1,1.0,7.8,2,3.0,374
0,1,-1,-9,1,10.0,2,5.8,13.8,2,4.3,264
1,1,1,23,2,9.0,0,0.9,23.8,3,7.0,521
0,1,-1,-8,6,14.8,0,0.8,1.5,2,4.0,201
0,1,-1,-14,2,12.0,2,2.6,2.3,2,2.3,509
1,-1,-1,-13,5,11.8,0,1.0,24.3,3,6.4,1244
0,1,-1,-27,5,10.0,0,1.3,7.3,2,3.0,1801
1,-1,-1,-5,9,24.0,0,0.0,1.5,2,0.0,1774
1,1,1,4,4,19.0,2,2.2,9.1,2,2.3,1379
0,1,-1,-35,6,11.0,0,1.2,2.6,2,1.6,1115
1,-1,1,16,4,2.7,0,0.8,17.0,2,2.1,304
1,1,-1,-19,19,16.7,0,0.7,25.3,3,6.2,1533
1,1,-1,-10,6,11.1,0,1.0,0.5,2,2.9,1486
1,1,-1,-4,14,10.1,0,0.6,10.8,2,4.7,2663
1,1,-1,-12,13,14.0,0,0.6,3.1,2,5.2,2777
0,1,-1,-9,14,12.6,0,1.2,24.0,3,8.8,1546
1,1,-1,-7,14,8.3,2,3.8,5.5,2,2.9,2308
1,-1,1,12,11,20.7,0,0.0,2.5,2,3.8,745
0,-1,1,4,4,3.9,0,0.7,22.2,3,5.0,2234
1,-1,-1,-6,3,11.4,0,0.6,2.3,2,3.2,1235
1,-1,-1,-1,6,16.9,0,0.8,19.0,2,6.5,1864
1,1,-1,-3,13,13.6,0,0.4,2.5,2,3.3,2321
1,1,-1,-2,6,10.2,0,0.7,22.2,3,5.0,2867
1,1,1,21,6,10.4,17,13.6,4.5,2,7.7,760
0,-1,-1,-9,13,2.5,0,0.7,22.3,3,4.3,1662
1,1,1,8,3,8.6,0,1.2,18.9,2,4.7,337
1,-1,1,3,9,18.6,0,0.9,24.8,3,14.1,1645
0,1,-1,-5,10,14.6,0,1.0,24.0,3,5.1,1496
0,-1,-1,-9,6,11.7,0,0.8,4.5,2,2.1,1015
0,1,-1,-8,7,9.0,0,1.1,20.5,2,14.6,2082
0,-1,1,1,2,14.0,0,1.0,24.5,3,9.8,673
0,1,1,6,2,9.5,3,4.2,19.8,2,3.4,498
1,-1,-1,-16,8,22.2,2,2.3,6.0,2,11.3,1095
0,1,-1,-20,4,10.7,1,2.3,5.8,2,4.1,1730
1,1,1,1,7,0.7,0,1.2,24.6,3,10.2,1551
0,1,1,10,7,11.0,0,0.7,23.3,3,4.8,2704
0,-1,-1,-10,7,15.6,0,1.0,24.2,3,5.4,1924
0,-1,-1,-38,1,17.9,5,4.8,2.3,2,2.3,2420
0,-1,-1,-10,24,5.1,5,7.3,4.5,2,1.5,4529
1,1,-1,-7,14,14.3,0,0.7,18.9,2,4.5,2252
0,-1,-1,-3,1,5.6,0,1.0,22.4,3,6.0,598
0,1,1,23,7,7.6,2,6.3,24.0,3,7.0,2714
0,-1,1,5,12,8.1,3,3.4,16.2,2,3.7,2186
0,-1,1,8,3,23.8,0,0.8,4.3,2,1.5,1345
0,1,1,8,4,24.0,0,0.4,0.5,2,1.6,2670
0,-1,1,2,8,4.4,17,16.0,18.2,2,4.8,725
0,1,-1,-4,4,6.1,0,1.2,21.3,2,15.5,352
0,1,1,19,2,16.4,0,0.7,9.9,2,4.1,485
0,-1,1,22,10,8.4,2,2.6,7.8,2,4.8,882
0,-1,1,7,3,16.6,0,1.1,24.3,3,5.6,504
0,-1,-1,-2,1,23.5,0,2.8,2.3,2,0.3,27
1,-1,-1,-20,2,9.7,1,2.2,3.4,2,2.6,437
1,-1,1,6,9,15.5,2,2.2,9.5,2,6.5,2384
0,1,-1,-35,2,7.3,0,0.9,23.8,3,6.1,906
1,-1,1,14,13,24.0,0,1.0,7.0,2,8.0,2385
0,1,-1,-11,2,17.5,0,1.0,10.6,2,1.7,1379
1,1,-1,-23,5,13.2,0,0.7,24.5,3,5.9,147
1,-1,1,15,7,10.3,0,0.6,5.9,2,4.0,1815
1,1,-1,-5,7,6.0,0,0.9,22.9,3,6.8,783
0,1,-1,-8,15,14.8,3,3.4,14.7,2,4.9,2263
0,-1,1,15,4,4.0,1,2.2,4.1,2,1.3,375
1,1,1,9,1,18.6,0,0.6,23.6,3,3.9,141
1,1,-1,-4,3,16.7,0,0.7,22.7,3,5.8,1127
0,1,1,6,7,9.2,5,5.7,8.5,2,4.7,2740
0,1,1,16,2,19.4,4,4.2,2.6,2,2.7,255
0,1,1,10,19,4.9,0,0.8,24.5,3,6.4,4440
1,1,1,7,12,7.3,0,0.6,23.0,3,4.9,2290
1,-1,1,39,7,20.0,4,4.5,24.4,3,5.9,1108
1,-1,1,15,10,24.0,0,0.0,0.6,2,1.2,1338
1,-1,-1,-1,11,16.5,0,0.9,23.8,3,5.7,2004
1,1,1,2,4,19.6,0,1.4,5.5,2,4.1,1138
1,-1,1,17,8,13.8,0,1.0,15.3,2,2.8,2049
1,-1,-1,-14,3,17.4,1,1.4,4.7,2,6.6,445
1,1,-1,-8,10,6.0,1,3.8,21.4,2,5.3,2841
0,1,1,5,1,0.0,0,1.3,25.7,3,9.2,558
0,1,1,23,8,15.9,0,2.6,17.0,2,6.1,1844
0,1,-1,-4,3,9.7,0,0.8,4.1,2,2.9,1924
0,-1,-1,-23,10,0.9,0,0.9,24.5,3,6.3,2575
0,-1,1,20,1,15.5,2,2.5,15.2,2,3.2,52
0,-1,1,10,2,15.2,7,7.1,13.1,2,1.8,442
1,-1,1,27,2,9.7,2,6.0,5.5,2,2.1,472
1,-1,1,4,3,9.3,0,1.2,17.2,2,5.7,1496
0,1,-1,-21,7,2.0,7,5.4,25.7,3,5.4,962
0,-1,-1,-4,3,8.6,0,1.0,23.3,3,6.1,1968
0,1,-1,-13,12,16.7,0,1.3,24.9,3,7.3,1512
0,-1,1,15,7,16.0,9,7.3,5.0,2,2.7,69
0,-1,1,20,4,1.7,0,0.6,24.3,3,9.4,725
0,1,-1,-3,14,8.9,16,15.6,16.5,2,3.2,1902
1,1,1,1,5,13.7,0,1.1,18.2,2,7.0,1057
1,-1,1,30,10,14.0,0,0.7,10.2,2,5.0,1824
0,1,-1,-5,14,3.2,0,0.8,22.5,3,6.5,2256
0,1,-1,-8,7,19.2,0,1.0,24.2,3,5.2,761
1,1,-1,-16,8,0.0,2,7.9,8.0,2,1.9,721
0,-1,1,8,6,13.8,2,2.2,15.9,2,4.3,108
1,-1,1,48,4,3.0,0,1.1,1.7,2,2.6,792
0,-1,1,11,3,17.0,2,3.3,15.1,2,6.1,581
0,1,1,11,14,19.5,3,2.4,25.7,3,4.3,1771
0,-1,-1,-8,2,14.0,2,2.9,20.3,2,2.3,2754
0,1,1,6,7,1.1,3,2.9,4.0,2,1.1,2031
1,-1,1,9,6,5.7,0,0.9,24.6,3,9.3,2620
0,-1,-1,-3,11,18.7,1,1.3,5.0,2,1.1,1897
0,-1,1,1,4,13.0,1,1.4,5.1,2,4.3,2150
0,-1,-1,-3,5,11.2,0,0.8,16.6,2,4.6,61
0,-1,-1,-5,7,4.6,0,1.1,26.1,3,3.2,2122
0,1,-1,-8,7,14.4,2,2.6,8.4,2,2.5,2806
0,1,1,9,9,8.9,0,0.7,9.3,2,5.1,871
1,1,1,13,4,14.0,13,10.3,18.0,2,5.3,2748
0,-1,-1,-13,6,4.6,0,0.8,24.6,3,3.5,729
1,-1,-1,-1,6,21.6,0,0.7,5.1,2,1.5,1227
0,-1,1,28,1,10.2,1,1.8,16.7,2,2.2,1372
0,-1,-1,-7,13,23.7,0,0.1,1.5,2,3.5,1857
0,1,-1,-5,1,13.0,2,2.7,20.8,2,5.5,135
1,1,1,23,5,4.6,23,19.4,16.4,2,4.4,1447
1,-1,1,12,2,17.1,0,0.4,3.5,2,9.0,1180
1,-1,-1,-12,19,24.0,0,1.6,2.2,2,3.4,2320
0,-1,1,6,7,5.5,1,1.0,22.2,3,5.3,839
0,1,-1,-4,21,14.8,9,7.4,24.0,3,3.3,2609
1,1,-1,-2,17,5.7,4,9.0,1.9,2,1.8,2626
0,1,1,8,5,15.7,8,8.8,17.8,2,3.7,1519
0,1,-1,-42,1,9.2,1,2.6,10.0,2,3.5,1179
0,-1,1,5,12,17.4,4,3.5,3.9,2,2.2,2021
0,1,-1,-6,4,12.8,0,0.0,2.4,2,6.0,286
0,1,-1,-43,2,5.6,0,1.2,4.2,2,3.0,137
1,1,-1,-27,9,13.0,0,0.9,19.7,2,7.5,2079
1,-1,-1,-5,16,20.7,0,0.1,1.8,2,2.4,2192
0,-1,-1,-1,2,24.0,0,0.7,4.7,2,2.0,359
1,1,-1,-4,1,13.0,0,1.2,22.3,3,7.8,639
0,-1,1,16,8,15.6,6,5.6,5.8,2,1.5,2578
1,1,-1,-26,7,12.3,0,0.0,0.4,2,2.0,2241
1,1,-1,-23,12,8.0,1,1.3,12.5,2,0.0,2002
1,1,-1,-27,13,11.5,0,0.9,25.5,3,4.9,1558
0,-1,1,5,5,7.0,6,6.5,15.7,2,5.3,375
0,1,-1,-8,6,20.2,7,4.9,7.1,2,2.4,1565
1,1,-1,-13,6,19.3,0,0.5,23.1,3,5.4,2380
1,1,-1,-4,9,8.6,17,15.5,18.5,2,3.7,1799
0,1,-1,-7,4,16.1,1,4.3,6.0,2,1.4,1006
1,1,1,8,2,1.6,2,3.1,8.5,2,3.4,1381
0,1,1,5,3,10.4,0,2.3,25.5,3,3.9,554
0,-1,1,2,1,5.3,1,1.5,24.5,3,7.2,504
1,-1,1,42,3,20.7,1,2.1,0.8,2,1.2,66
1,1,-1,-2,1,13.1,0,1.3,22.7,3,8.0,660
0,1,-1,-14,1,3.7,1,0.7,7.2,2,5.4,444
1,1,-1,-32,3,7.5,1,2.1,4.9,2,1.5,508
1,1,-1,-16,12,11.5,5,4.7,12.7,2,2.8,2371
1,1,-1,-8,1,14.6,0,0.8,20.1,2,3.9,95
0,1,-1,-18,4,10.1,0,0.0,4.5,2,8.7,1237
0,1,1,1,4,10.5,0,0.8,22.9,3,6.7,2752
0,1,1,3,7,11.7,0,0.8,25.2,3,5.2,1475
1,1,-1,-7,6,10.0,17,14.9,24.4,3,5.9,2694
0,1,-1,-8,4,5.9,1,2.6,5.3,2,1.6,1142
0,-1,1,37,6,3.4,2,5.9,10.5,2,1.7,44
0,1,-1,-3,10,11.4,1,1.2,11.7,2,3.9,1778
1,-1,-1,-13,4,0.0,0,1.1,18.8,2,5.2,333
0,-1,-1,-8,5,14.0,2,4.0,7.7,2,3.6,1011
0,1,-1,-16,3,15.0,1,1.9,7.1,2,2.5,2131
1,1,1,8,8,24.0,0,0.8,0.9,2,1.3,2857
0,1,1,1,1,15.8,0,0.8,24.2,3,8.0,320
1,1,-1,-17,2,0.0,0,0.9,9.0,2,1.7,379
1,-1,-1,-7,6,9.2,9,7.6,3.8,2,1.7,1880
1,1,-1,-3,5,13.9,3,3.5,7.0,2,4.6,129
1,1,1,27,5,10.6,0,2.0,18.7,2,9.8,1578
1,1,1,20,1,16.8,1,1.6,25.4,3,5.2,647
1,-1,-1,-5,8,7.1,0,0.6,1.6,2,0.9,780
1,-1,1,6,3,21.2,3,3.5,2.4,2,2.3,1309
1,1,1,21,5,2.2,0,0.8,3.5,2,2.6,1483
0,-1,-1,-1,13,14.6,5,4.1,16.6,2,3.1,1819
1,-1,1,6,14,14.6,1,1.6,5.7,2,0.0,2567
1,1,1,11,6,5.6,1,1.8,3.3,2,2.4,1774
1,1,-1,-15,1,22.8,0,0.8,4.3,2,4.5,642
1,1,1,14,18,4.1,3,3.3,4.9,2,2.6,2192
0,-1,1,8,8,16.5,0,1.5,24.3,3,9.8,925
0,-1,1,5,2,3.0,8,9.7,5.1,2,1.9,235
1,1,-1,-14,1,16.5,8,6.8,11.0,2,5.4,601
0,1,-1,-7,5,5.0,0,0.8,25.5,3,4.0,288
0,-1,1,2,7,5.8,0,1.4,25.2,3,4.5,2038
0,1,1,2,12,9.4,0,1.0,23.7,3,6.2,954
0,-1,1,21,14,9.5,4,4.5,7.2,2,3.2,1656
0,-1,-1,-6,7,10.2,0,1.4,19.9,2,6.7,1785
1,1,-1,-4,1,11.2,0,1.5,17.8,2,5.9,410
0,-1,1,8,3,1.2,1,1.9,20.7,2,6.1,1203
0,1,1,38,2,14.1,0,2.1,18.2,2,4.4,568
0,1,1,19,1,14.3,0,0.5,5.1,2,2.6,650
1,-1,1,20,2,11.4,0,0.8,5.4,2,3.8,431
1,1,1,6,2,16.6,0,1.0,18.2,2,5.3,1759
0,1,-1,-5,3,15.0,0,2.7,16.3,2,5.1,1282
0,-1,-1,-5,26,0.0,0,0.7,20.8,2,7.9,2161
1,-1,1,8,17,5.8,1,3.0,16.3,2,2.8,2185
1,-1,1,31,21,1.2,4,5.1,18.9,2,4.9,1802
0,1,1,6,1,9.6,0,1.1,6.4,2,3.1,1425
0,-1,-1,-9,7,6.5,5,5.5,24.8,3,4.7,2689
1,-1,-1,-5,4,14.0,0,0.9,21.1,2,6.0,2111
0,-1,1,7,3,4.3,3,2.4,19.7,2,5.4,1420
1,-1,1,13,1,13.5,2,2.1,18.9,2,3.8,138
0,-1,1,25,6,0.0,2,2.0,35.7,3,4.6,1441
0,1,1,13,6,0.0,0,0.9,25.5,3,4.5,1093
1,-1,-1,-2,3,9.0,4,7.8,4.3,2,2.2,561
0,-1,1,5,6,16.8,7,5.6,19.8,2,2.3,2105
1,-1,1,17,4,17.4,1,1.2,3.0,2,1.6,2730
0,-1,1,1,15,16.4,0,1.0,17.3,2,4.4,1801
1,-1,-1,-6,3,9.7,0,2.1,12.6,2,1.6,267
1,1,-1,-16,3,19.9,4,4.8,11.5,2,3.0,2811
1,-1,-1,-25,6,12.2,0,0.9,7.4,2,2.2,1017
0,-1,1,6,7,15.7,0,0.7,23.1,3,7.1,1518
1,-1,-1,-15,1,16.8,8,7.2,6.1,2,1.8,561
1,1,-1,-4,5,4.6,0,1.0,22.5,3,11.0,2610
1,-1,-1,-26,2,9.9,0,0.0,3.3,2,1.8,531
1,-1,1,10,4,9.7,3,7.6,8.5,2,1.4,2096
0,-1,1,16,6,10.1,8,6.7,12.2,2,2.5,839
1,-1,1,28,3,0.0,2,1.5,21.6,2,3.6,3
0,1,1,23,2,18.6,1,1.4,23.7,3,3.9,942
0,-1,-1,-4,3,7.0,0,0.9,11.6,2,6.0,1454
1,-1,1,10,9,9.8,3,3.9,4.5,2,2.3,1489
1,-1,-1,-11,12,11.7,6,5.6,1.6,2,2.7,1691
0,1,1,6,4,9.0,0,0.9,23.7,3,2.6,1386
1,1,-1,-6,7,22.4,0,1.2,8.3,2,3.0,2357
0,1,1,2,20,11.3,3,4.2,7.5,2,3.0,2735
0,-1,1,5,4,7.0,5,6.1,17.8,2,2.8,960
0,-1,1,22,5,11.7,1,1.9,20.7,2,4.0,425
1,-1,1,1,12,9.8,2,3.1,6.4,2,3.2,1870
0,1,1,18,6,12.1,1,1.2,20.1,2,5.8,875
1,-1,1,9,7,23.1,0,1.6,0.6,2,1.3,1958
0,-1,-1,-2,11,0.0,3,4.2,13.2,2,5.5,2165
0,1,1,19,8,8.5,0,0.8,24.4,3,4.3,824
1,1,-1,-5,7,0.0,0,0.8,2.9,2,1.7,722
0,1,-1,-23,5,2.1,10,9.8,14.7,2,1.6,268
0,1,1,23,3,20.9,0,1.4,3.8,2,0.0,381
0,1,-1,-4,17,0.0,0,1.0,24.1,3,15.0,2162
1,-1,-1,-8,3,24.0,0,3.2,22.3,3,13.9,1890
0,1,-1,-17,12,6.1,0,1.2,6.3,2,1.5,2519
0,-1,1,2,13,4.9,22,18.8,19.6,2,3.9,2261
0,-1,1,9,2,18.9,0,1.0,24.0,3,5.1,524
1,1,1,10,11,13.6,3,2.4,18.5,2,4.7,1494
1,1,-1,-3,10,16.8,1,1.3,1.9,2,3.2,1206
1,-1,-1,-2,4,17.4,3,2.6,2.1,2,2.6,1321
0,-1,-1,-2,1,5.1,3,3.0,5.0,2,2.3,297
0,-1,1,16,1,13.2,1,1.3,3.3,2,3.4,649
1,-1,-1,-2,3,22.6,0,2.3,2.6,2,2.3,441
0,1,1,12,1,21.3,3,3.0,10.0,2,2.4,639
0,-1,1,5,9,11.0,0,0.8,23.9,3,6.3,1737
0,1,1,3,9,5.0,12,9.8,8.2,2,2.3,2045
0,1,-1,-16,1,14.3,0,0.9,16.2,2,7.8,508
1,-1,1,22,4,10.2,2,2.4,14.3,2,4.4,525
0,-1,-1,-8,14,21.6,0,0.9,25.3,3,8.2,2191
1,-1,1,9,6,22.0,0,1.1,25.6,3,8.7,1139
1,1,-1,-16,15,11.0,3,3.1,19.9,2,8.9,2502
0,-1,-1,-14,1,7.6,3,3.7,23.6,3,3.7,667
1,-1,1,17,7,23.6,0,0.8,3.9,2,3.2,1069
0,1,-1,-10,13,15.5,8,7.1,15.3,2,4.4,2002
1,-1,-1,-9,8,1.9,0,1.5,16.8,2,2.0,1061
1,-1,-1,-2,23,18.1,6,5.8,1.3,2,3.2,2949
0,-1,1,4,9,11.2,2,2.3,4.5,2,1.8,1103
1,-1,1,16,16,19.8,0,1.0,25.1,3,17.8,2248
0,-1,-1,-10,7,5.4,1,2.2,18.0,2,5.9,1721
0,-1,1,4,8,11.1,0,0.9,7.2,2,0.9,2640
1,1,-1,-7,1,8.2,4,5.8,7.5,2,1.6,611
1,1,1,10,9,11.1,0,0.7,19.6,2,5.2,1094
0,-1,-1,-4,5,19.4,4,4.7,2.3,2,2.8,805
0,1,-1,-4,6,0.0,4,3.2,36.9,3,3.8,721
1,1,-1,-13,10,17.2,8,7.1,18.1,2,3.7,837
1,1,-1,-4,9,0.0,0,0.6,9.3,2,1.8,2167
1,-1,1,6,3,18.0,1,2.4,2.4,2,3.8,533
0,-1,-1,-6,3,15.0,0,0.7,7.7,2,2.0,560
1,1,1,14,6,14.0,10,9.5,20.0,2,6.0,2045
0,-1,-1,-7,11,20.0,3,3.5,2.3,2,0.7,2207
0,-1,-1,-16,5,9.0,0,0.7,26.9,3,3.1,2483
0,1,-1,-16,2,15.1,1,1.7,7.8,2,2.4,1397
0,-1,1,14,8,4.4,0,0.9,19.8,2,5.5,2192
1,1,-1,-5,3,15.5,0,1.3,3.4,2,2.7,331
1,1,-1,-16,5,12.2,0,1.2,24.0,3,3.7,906
0,1,1,7,1,6.0,0,1.2,23.2,3,6.1,1475
1,1,1,8,5,14.6,0,0.8,24.7,3,4.2,978
1,-1,-1,-10,11,9.0,0,1.5,23.3,3,5.5,2359
1,-1,1,48,5,6.6,5,4.8,10.0,2,2.9,1010
